INSPECTION_TYPE,JOB_TICKET_OR_WORK_ORDER_ID,JOB_ID,JOB_PROGRESS,BBL,BORO_CODE,BLOCK,LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,X_COORD,Y_COORD,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT,APPROVED_DATE,LOCATION
BAIT,4324,PO33061,4,3013950009,3,01395,0009,970,EASTERN PARKWAY,11213,1002027,183037,40.6690594030468,-73.9359218782028,Brooklyn,03/01/2010 11:54:17 AM,Bait applied,03/03/2010 09:34:09 AM,"(40.6690594030468, -73.9359218782028)"
BAIT,4325,PO32462,4,3012660031,3,01266,0031,390,EASTERN PARKWAY,11225,996465,183471,40.6702537891853,-73.9559668337499,Brooklyn,03/01/2010 11:38:16 AM,Bait applied,03/03/2010 09:34:31 AM,"(40.6702537891853, -73.9559668337499)"
BAIT,4326,PO33068,4,3012660022,3,01266,0022,368,EASTERN PARKWAY,11225,996290,183516,40.6703838074707,-73.9566026237886,Brooklyn,03/01/2010 11:23:39 AM,Bait applied,03/03/2010 09:35:00 AM,"(40.6703838074707, -73.9566026237886)"
BAIT,4327,PO32743,4,3011850021,3,01185,0021,276,EASTERN PARKWAY,11225,995379,183759,40.6710457164636,-73.95988121799,Brooklyn,03/01/2010 11:13:11 AM,Bait applied,03/03/2010 09:35:21 AM,"(40.6710457164636, -73.95988121799)"
BAIT,4329,PO33057,3,3013950028,3,01395,0028,1014,EASTERN PARKWAY,11213,1002308,183017,40.6690039390093,-73.9349089408497,Brooklyn,03/01/2010 12:29:22 PM,Bait applied,03/03/2010 09:44:05 AM,"(40.6690039390093, -73.9349089408497)"
BAIT,4330,PO50654,3,3012660053,3,01266,0053,1101,UNION STREET,11225,996248,183187,40.6694745694809,-73.9567495901933,Brooklyn,03/01/2010 10:54:57 AM,Bait applied,03/02/2010 03:44:12 PM,"(40.6694745694809, -73.9567495901933)"
BAIT,4331,PO53356,4,3048190076,3,04819,0076,307,WINTHROP STREET,11225,998227,178696,40.6571511653118,-73.9496296880437,Brooklyn,03/01/2010 10:15:45 AM,Bait applied,03/02/2010 03:44:34 PM,"(40.6571511653118, -73.9496296880437)"
BAIT,4332,PO33756,4,3012730011,3,01273,0011,837 ,FRANKLIN AVENUE,11225,995810,183249,40.669651593813,-73.9583334922368,Brooklyn,03/01/2010 10:40:59 AM,Bait applied,03/02/2010 03:44:53 PM,"(40.669651593813, -73.9583334922368)"
BAIT,4333,PO19027,4,3045880001,3,04588,0001,457,SCHENECTADY AVENUE,11203,1002437,180638,40.6624675820996,-73.9344463562396,Brooklyn,03/01/2010 09:58:50 AM,Bait applied,03/02/2010 03:45:33 PM,"(40.6624675820996, -73.9344463562396)"
BAIT,4335,PO32926,5,3075790010,3,07579,0010,1655,FLATBUSH AVENUE,11210,999584,168842,40.6300955170346,-73.9447565864325,Brooklyn,03/01/2010 11:45:23 AM,Bait applied,03/03/2010 09:48:30 AM,"(40.6300955170346, -73.9447565864325)"
BAIT,4336,PO33763,5,3013020001,3,01302,0001,1680,BEDFORD AVENUE,11225,996185,181707,40.6654186610723,-73.9569843535575,Brooklyn,03/01/2010 10:35:53 AM,Bait applied,03/03/2010 09:44:25 AM,"(40.6654186610723, -73.9569843535575)"
BAIT,4337,PO14933,4,3050260264,3,05026,0264,225,PARKSIDE AVENUE,11226,995264,178090,40.6554857114785,-73.9603050405649,Brooklyn,03/01/2010 11:20:06 AM,Bait applied,03/03/2010 09:23:06 AM,"(40.6554857114785, -73.9603050405649)"
BAIT,4338,PO33761,6,3013020001,3,01302,0001,1700,BEDFORD AVENUE,11225,996154,181593,40.6651057989463,-73.9570963021951,Brooklyn,03/01/2010 10:50:38 AM,Bait applied,03/03/2010 09:44:53 AM,"(40.6651057989463, -73.9570963021951)"
BAIT,4422,PO20292,4,2028320004,2,02832,0004,1410,GRAND CONCOURSE,10456,1008309,244951,40.8391029743299,-73.9135315959872,Bronx,03/02/2010 11:41:55 AM,Bait applied,03/02/2010 03:25:33 PM,"(40.8391029743299, -73.9135315959872)"
BAIT,4423,PO21765,4,2028400018,2,02840,0018,38,MARCY PLACE,10452,1007113,244686,40.8386311935712,-73.9177063431124,Bronx,03/02/2010 10:54:57 AM,Bait applied,03/02/2010 03:25:47 PM,"(40.8386311935712, -73.9177063431124)"
BAIT,4424,PO21740,4,2028410005,2,02841,0005,1362,JEROME AVENUE,10452,1006951,245058,40.8393918888368,-73.9182836437348,Bronx,03/02/2010 11:01:58 AM,Bait applied,03/02/2010 03:29:21 PM,"(40.8393918888368, -73.9182836437348)"
BAIT,4425,PO21743,4,2028410018,2,02841,0018,38,ELLIOT PLACE,10452,1007240,244909,40.8392621662007,-73.9172718822449,Bronx,03/02/2010 11:10:30 AM,Bait applied,03/02/2010 03:29:47 PM,"(40.8392621662007, -73.9172718822449)"
BAIT,4426,PO21745,4,2028410041,2,02841,0041,1356,WALTON AVENUE,10452,1007351,244747,40.8384768339143,-73.91679220209,Bronx,03/02/2010 10:47:23 AM,Bait applied,03/02/2010 03:30:00 PM,"(40.8384768339143, -73.91679220209)"
BAIT,4427,PO21751,4,2028410070,2,02841,0070,1355,GRAND CONCOURSE,10452,1007751,244545,40.8376875232524,-73.9146320666157,Bronx,03/02/2010 10:36:27 AM,Bait applied,03/02/2010 03:30:13 PM,"(40.8376875232524, -73.9146320666157)"
BAIT,4428,PO21729,4,2028420038,2,02842,0038,105,ELLIOT PLACE,10452,1007494,244960,40.8386681524693,-73.9156752458389,Bronx,03/02/2010 10:13:03 AM,Bait applied,03/02/2010 03:30:22 PM,"(40.8386681524693, -73.9156752458389)"
BAIT,4429,PO21727,4,2028420071,2,02842,0071,133,ELLIOT PLACE,10452,1007754,244822,40.8385608997636,-73.9153898785513,Bronx,03/02/2010 10:27:17 AM,Bait applied,03/02/2010 03:30:31 PM,"(40.8385608997636, -73.9153898785513)"
BAIT,4430,PO21728,4,2028420080,2,02842,0080,121,ELLIOT PLACE,10452,1007619,244891,40.8386076498761,-73.9155126939894,Bronx,03/02/2010 10:21:24 AM,Bait applied,03/02/2010 03:30:41 PM,"(40.8386076498761, -73.9155126939894)"
BAIT,4431,PO41024,5,2031500003,2,03150,0003,2234,RYER AVENUE,10457,1012104,251093,40.8558289404795,-73.8993128104966,Bronx,03/02/2010 09:26:34 AM,Bait applied,03/02/2010 03:36:00 PM,"(40.8558289404795, -73.8993128104966)"
BAIT,4432,PO29651,5,2031500005,2,03150,0005,2240,RYER AVENUE,10457,1012119,251140,40.8560346862773,-73.899509018369,Bronx,03/02/2010 09:16:35 AM,Bait applied,03/02/2010 03:26:02 PM,"(40.8560346862773, -73.899509018369)"
BAIT,4433,PO29550,5,2031570044,2,03157,0044,2205,RYER AVENUE,10457,1011908,250969,40.8551237979359,-73.8999152595725,Bronx,03/02/2010 09:34:37 AM,Bait applied,03/02/2010 03:30:51 PM,"(40.8551237979359, -73.8999152595725)"
BAIT,4434,PO29538,5,2031570050,2,03157,0050,2191,RYER AVENUE,10457,1011853,250890,40.8549262547719,-73.9000023133483,Bronx,03/02/2010 09:42:22 AM,Bait applied,03/02/2010 03:31:04 PM,"(40.8549262547719, -73.9000023133483)"
BAIT,4435,PO21761,4,2028400001,2,02840,0001,1320,JEROME AVENUE,10452,1006757,244765,40.8385003050241,-73.9189171821413,Bronx,03/02/2010 01:54:01 PM,Bait applied,03/02/2010 03:26:13 PM,"(40.8385003050241, -73.9189171821413)"
BAIT,4437,PO24669,7,2028020023,2,02802,0023,240,MT HOPE PLACE,10457,1010605,248199,40.8481757329634,-73.9049679244373,Bronx,03/02/2010 10:31:50 AM,Bait applied,03/02/2010 03:31:25 PM,"(40.8481757329634, -73.9049679244373)"
BAIT,4439,PO18562,7,2028280024,2,02828,0024,66,EAST TREMONT AVENUE,10453,1009728,249215,40.8506815823441,-73.9079093600116,Bronx,03/02/2010 11:43:03 AM,Bait applied,03/02/2010 03:26:38 PM,"(40.8506815823441, -73.9079093600116)"
BAIT,4440,PO33948,8,2028500040,2,02850,0040,1770,TOWNSEND AVENUE,10453,1008916,248163,40.8477964683703,-73.9108484420086,Bronx,03/02/2010 11:34:45 AM,Bait applied,03/02/2010 03:28:17 PM,"(40.8477964683703, -73.9108484420086)"
BAIT,4441,PO22921,7,2024310001,2,02431,0001,1230,TELLER AVENUE,10456,1008908,242754,40.8332027033548,-73.9110530564091,Bronx,03/02/2010 08:49:56 AM,Bait applied,03/02/2010 03:31:52 PM,"(40.8332027033548, -73.9110530564091)"
BAIT,4442,PO26014,7,2024340045,2,02434,0045,321,EAST 166 STREET,10456,1008143,241687,40.8300239135851,-73.9136656266554,Bronx,03/02/2010 08:32:29 AM,Bait applied,03/02/2010 03:26:48 PM,"(40.8300239135851, -73.9136656266554)"
BAIT,4443,PO25544,7,2024340068,2,02434,0068,336,EAST 167 STREET,10456,1008391,241995,40.8310329451439,-73.9127687826684,Bronx,03/02/2010 08:41:08 AM,Bait applied,03/02/2010 03:32:02 PM,"(40.8310329451439, -73.9127687826684)"
BAIT,4444,PO31543,6,2027960013,2,02796,0013,1758,EASTBURN AVENUE,10457,1009669,247451,40.8458401088835,-73.9081293203551,Bronx,03/02/2010 11:22:45 AM,Bait applied,03/02/2010 03:27:19 PM,"(40.8458401088835, -73.9081293203551)"
BAIT,4445,PO42054,6,2027960046,2,02796,0046,1755,WEEKS AVENUE,10457,1009852,247523,40.8460314020855,-73.907464904009,Bronx,03/02/2010 11:02:10 AM,Bait applied,03/02/2010 03:24:01 PM,"(40.8460314020855, -73.907464904009)"
BAIT,4446,PO31474,6,2028000061,2,02800,0061,230,EAST 176 STREET,10457,1010423,247972,40.8472678931511,-73.9054019314639,Bronx,03/02/2010 10:48:49 AM,Bait applied,03/02/2010 03:28:36 PM,"(40.8472678931511, -73.9054019314639)"
BAIT,4447,PO29856,6,2031680006,2,03168,0006,2592,CRESTON AVENUE,10468,1012940,254428,40.8649798031866,-73.8962763345784,Bronx,03/02/2010 12:02:00 PM,Bait applied,03/02/2010 03:28:46 PM,"(40.8649798031866, -73.8962763345784)"
BAIT,4449,PO56219,3,2024820006,2,02482,0006,728,RIVER AVENUE,10451,1004236,239724,40.8246457599443,-73.9277900872691,Bronx,03/02/2010 09:48:05 AM,Bait applied,03/02/2010 03:25:19 PM,"(40.8246457599443, -73.9277900872691)"
BAIT,4450,PO23837,5,2024770001,2,02477,0001,1006,GERARD AVENUE,10452,1005594,241866,40.8306532802981,-73.9230823103317,Bronx,03/02/2010 09:11:10 AM,Bait applied,03/02/2010 03:32:15 PM,"(40.8306532802981, -73.9230823103317)"
BAIT,4451,PO23839,5,2024770011,2,02477,0011,1020,GERARD AVENUE,10452,1005686,242068,40.8309276429371,-73.9229193834045,Bronx,03/02/2010 09:19:34 AM,Bait applied,03/02/2010 03:32:31 PM,"(40.8309276429371, -73.9229193834045)"
BAIT,4452,PO23840,5,2024770015,2,02477,0015,1040,GERARD AVENUE,10452,1005729,242160,40.8313199843591,-73.9226912738817,Bronx,03/02/2010 09:37:24 AM,Bait applied,03/02/2010 03:32:42 PM,"(40.8313199843591, -73.9226912738817)"
BAIT,4453,PO23842,5,2024860025,2,02486,0025,1025,GERARD AVENUE,10452,1005532,242122,40.8309935063633,-73.9229048528878,Bronx,03/02/2010 09:27:29 AM,Bait applied,03/02/2010 03:32:57 PM,"(40.8309935063633, -73.9229048528878)"
BAIT,4454,PO16195,6,2031990075,2,03199,0075,2424,DAVIDSON AVENUE,10468,1011212,253401,40.8621664551823,-73.902528170767,Bronx,03/02/2010 12:15:34 PM,Bait applied,03/02/2010 03:29:07 PM,"(40.8621664551823, -73.902528170767)"
BAIT,4455,PO67877,1,2033350173,2,03335,0173,3197,BAINBRIDGE AVENUE,10467,1017560,258301,40.875593740543,-73.8795531536126,Bronx,03/02/2010 12:36:21 PM,Bait applied,03/02/2010 03:35:37 PM,"(40.875593740543, -73.8795531536126)"
BAIT,4456,PO67878,1,2033350184,2,03335,0184,261,EAST 206 STREET,10467,1017372,258059,40.874930235102,-73.8802341854859,Bronx,03/02/2010 12:48:55 PM,Bait applied,03/02/2010 03:35:48 PM,"(40.874930235102, -73.8802341854859)"
BAIT,4457,PO41669,4,2037430057,2,03743,0057,1161,STRATFORD AVENUE,10472,1018689,240986,40.8280650514587,-73.8755594741909,Bronx,03/02/2010 12:31:54 PM,Bait applied,03/02/2010 03:27:28 PM,"(40.8280650514587, -73.8755594741909)"
BAIT,4458,PO33953,4,2028260051,2,02826,0051,116,HENWOOD PLACE,10453,1009281,247935,40.8471696504824,-73.9095299510502,Bronx,03/02/2010 10:15:12 AM,Bait applied,03/02/2010 03:28:56 PM,"(40.8471696504824, -73.9095299510502)"
BAIT,4459,PO33466,4,2028500047,2,02850,0047,54,EAST 176 STREET,10453,1009003,248309,40.8483914871807,-73.9104833422613,Bronx,03/02/2010 10:26:39 AM,Bait applied,03/02/2010 03:33:23 PM,"(40.8483914871807, -73.9104833422613)"
BAIT,4460,PO33951,4,2028500063,2,02850,0063,1761,WALTON AVENUE,10453,1008980,248061,40.8475163303447,-73.9106174815116,Bronx,03/02/2010 10:21:59 AM,Bait applied,03/02/2010 03:27:48 PM,"(40.8475163303447, -73.9106174815116)"
BAIT,4461,PO26651,4,2028570028,2,02857,0028,1485,MACOMBS ROAD,10452,1006857,246218,40.8429707662736,-73.9179684259088,Bronx,03/02/2010 11:07:55 AM,Bait applied,03/02/2010 03:33:41 PM,"(40.8429707662736, -73.9179684259088)"
BAIT,4462,PO26346,4,2028590092,2,02859,0092,11,WEST 172 STREET,10452,1007255,246247,40.8422948313638,-73.9169392216091,Bronx,03/02/2010 11:12:55 AM,Bait applied,03/02/2010 03:33:51 PM,"(40.8422948313638, -73.9169392216091)"
BAIT,4463,PO27615,4,2028720200,2,02872,0200,65,JESUP PLACE,10452,1006314,246176,40.8422121742778,-73.9203836223383,Bronx,03/02/2010 11:01:04 AM,Bait applied,03/02/2010 03:34:02 PM,"(40.8422121742778, -73.9203836223383)"
BAIT,4464,PO21800,4,2028870114,2,02887,0114,396,EAST 171 STREET,10457,1010166,244779,40.8384243466314,-73.9090728542016,Bronx,03/02/2010 11:24:33 AM,Bait applied,03/02/2010 03:26:26 PM,"(40.8384243466314, -73.9090728542016)"
BAIT,4465,PO21871,4,2028870161,2,02887,0161,1359,WEBSTER AVENUE,10456,1009696,243714,40.8353191692551,-73.9079279130576,Bronx,03/02/2010 11:52:32 AM,Bait applied,03/02/2010 03:34:12 PM,"(40.8353191692551, -73.9079279130576)"
BAIT,4466,PO21870,4,2028870162,2,02887,0162,1357,WEBSTER AVENUE,10456,1009657,243703,40.835291736583,-73.90794601996,Bronx,03/02/2010 11:40:00 AM,Bait applied,03/02/2010 03:34:29 PM,"(40.835291736583, -73.90794601996)"
BAIT,4467,PO20754,4,2028880038,2,02888,0038,374,EAST 173 STREET,10457,1010777,246424,40.8430180454822,-73.9041284845346,Bronx,03/02/2010 10:03:24 AM,Bait applied,03/02/2010 03:28:06 PM,"(40.8430180454822, -73.9041284845346)"
BAIT,4472,PO25294,4,2028100010,2,02810,0010,1942,GRAND CONCOURSE,10457,1010612,249081,40.8503991534058,-73.905221385015,Bronx,03/02/2010 09:41:41 AM,Bait applied,03/02/2010 03:34:39 PM,"(40.8503991534058, -73.905221385015)"
BAIT,4473,PO25274,4,2028100045,2,02810,0045,231,ECHO PLACE,10457,1010724,248917,40.8497179128672,-73.9045500453917,Bronx,03/02/2010 09:50:31 AM,Bait applied,03/02/2010 03:34:51 PM,"(40.8497179128672, -73.9045500453917)"
BAIT,4474,PO16707,4,2028510002,2,02851,0002,1850,JEROME AVENUE,10453,1008846,248549,40.8488561162603,-73.9111000505305,Bronx,03/02/2010 10:44:18 AM,Bait applied,03/02/2010 03:27:38 PM,"(40.8488561162603, -73.9111000505305)"
BAIT,4475,PO21805,4,2028870086,2,02887,0086,1402,CLAY AVENUE,10456,1009795,244262,40.8371416964765,-73.907975985233,Bronx,03/02/2010 11:32:20 AM,Bait applied,03/02/2010 03:35:07 PM,"(40.8371416964765, -73.907975985233)"
BAIT,4476,PO27233,4,2030230058,2,03023,0058,2463,MARION AVENUE,10458,1013612,252815,40.8605446549146,-73.8938517080151,Bronx,03/02/2010 09:40:00 AM,Bait applied,03/02/2010 03:35:27 PM,"(40.8605446549146, -73.8938517080151)"
BAIT,4479,PO54069,3,1021440038,1,02144,0038,608,WEST 178 STREET,10033,1001943,248024,40.8475079543537,-73.9355543618768,Manhattan,03/02/2010 10:27:05 AM,Bait applied,03/03/2010 09:48:17 AM,"(40.8475079543537, -73.9355543618768)"
BAIT,4480,PO54068,3,1021440040,1,02144,0040,604,WEST 178 STREET,10033,1001985,248001,40.8474667292229,-73.9354568117181,Manhattan,03/02/2010 09:44:09 AM,Bait applied,03/03/2010 09:48:48 AM,"(40.8474667292229, -73.9354568117181)"
BAIT,4486,PO52057,3,1021650006,1,02165,0006,620,WEST 182 STREET,10033,1002417,248997,40.8501309525022,-73.9338927223796,Manhattan,03/02/2010 11:22:35 AM,Bait applied,03/03/2010 09:51:46 AM,"(40.8501309525022, -73.9338927223796)"
BAIT,4487,PO52058,3,1021650007,1,02165,0007,616,WEST 182 STREET,10033,1002460,248974,40.8500979725394,-73.9338168487429,Manhattan,03/02/2010 11:14:07 AM,Bait applied,03/03/2010 09:52:15 AM,"(40.8500979725394, -73.9338168487429)"
BAIT,4488,PO52059,3,1021650009,1,02165,0009,612,WEST 182 STREET,10033,1002503,248951,40.8500649904502,-73.9337373605941,Manhattan,03/02/2010 11:06:08 AM,Bait applied,03/03/2010 09:52:59 AM,"(40.8500649904502, -73.9337373605941)"
BAIT,4490,PO48044,3,1021680070,1,02168,0070,602,WEST 190 STREET,10040,1003487,250772,40.8549949380074,-73.9298717814325,Manhattan,03/02/2010 11:59:04 AM,Bait applied,03/03/2010 09:53:49 AM,"(40.8549949380074, -73.9298717814325)"
BAIT,4491,PO48051,3,1021690045,1,02169,0045,604,WEST 191 STREET,10040,1003641,251001,40.8556423963324,-73.929393932934,Manhattan,03/02/2010 12:08:03 PM,Bait applied,03/03/2010 09:54:17 AM,"(40.8556423963324, -73.929393932934)"
BAIT,4492,PO47993,3,1021700030,1,02170,0030,661,WEST 187 STREET,10033,1002852,250435,40.8537889658148,-73.9327215089123,Manhattan,03/02/2010 11:41:24 AM,Bait applied,03/03/2010 09:54:50 AM,"(40.8537889658148, -73.9327215089123)"
BAIT,4498,PO55437,3,1021250034,1,02125,0034,516,WEST 169 STREET,10032,1001523,245568,40.8407541079464,-73.9371474871719,Manhattan,03/02/2010 09:45:48 AM,Bait applied,03/03/2010 09:59:03 AM,"(40.8407541079464, -73.9371474871719)"
BAIT,4501,PO60112,3,1021340149,1,02134,0149,646,WEST 158 STREET,10032,998827,243757,40.83574171406,-73.9469745605751,Manhattan,03/02/2010 12:50:23 PM,Bait applied,03/03/2010 10:00:48 AM,"(40.83574171406, -73.9469745605751)"
BAIT,4502,PO58992,3,1021360098,1,02136,0098,655,WEST 160 STREET,10032,999292,244248,40.8368032705062,-73.9455859889953,Manhattan,03/02/2010 12:25:16 PM,Bait applied,03/03/2010 10:01:34 AM,"(40.8368032705062, -73.9455859889953)"
BAIT,4503,PO58975,3,1021360180,1,02136,0180,656,WEST 162 STREET,10032,999501,244546,40.8381176310011,-73.9448368284078,Manhattan,03/02/2010 09:25:00 AM,Bait applied,03/03/2010 10:02:11 AM,"(40.8381176310011, -73.9448368284078)"
BAIT,4508,PO24658,7,2028020070,2,02802,0070,217,EAST 176 STREET,10457,1010352,248146,40.8475369638087,-73.9058796791865,Bronx,03/02/2010 10:41:43 AM,Bait applied,03/02/2010 03:35:17 PM,"(40.8475369638087, -73.9058796791865)"
BAIT,4509,PO34196,4,4127010042,4,12701,0042,122-30,NELLIS STREET,11413,1051013,188027,40.6825156258903,-73.7592852713139,Queens,03/02/2010 11:22:22 AM,Bait applied,03/30/2010 10:27:38 AM,"(40.6825156258903, -73.7592852713139)"
BAIT,4510,PO27399,5,4119240008,4,11924,0008,13909,109 ROAD,11435,1038089,189416,40.6864223732329,-73.8058694467084,Queens,03/02/2010 02:21:57 PM,Bait applied,03/30/2010 10:31:25 AM,"(40.6864223732329, -73.8058694467084)"
BAIT,4513,PO46383,3,4102240017,4,10224,0017,170-16,LIBERTY AVENUE,11433,1043047,195680,40.7035777788723,-73.7879398534498,Queens,03/02/2010 10:01:53 AM,Bait applied,03/30/2010 10:33:28 AM,"(40.7035777788723, -73.7879398534498)"
BAIT,4514,PO49842,3,4102240018,4,10224,0018,170-18,LIBERTY AVENUE,11433,1043049,195681,40.7035866891921,-73.787929594491,Queens,03/02/2010 09:41:17 AM,Bait applied,03/30/2010 10:34:25 AM,"(40.7035866891921, -73.787929594491)"
BAIT,4520,PO20898,4,1015620034,1,01562,0034,424,EAST 83 STREET,10028,998076,221494,40.7746153302459,-73.95008132188,Manhattan,03/02/2010 10:30:52 AM,Bait applied,03/03/2010 10:05:15 AM,"(40.7746153302459, -73.95008132188)"
BAIT,4522,PO16848,4,1012410108,1,01241,0108,255,WEST 93 STREET,10025,991534,228248,40.7931670117623,-73.97369969328,Manhattan,03/02/2010 01:29:42 PM,Bait applied,03/03/2010 09:42:19 AM,"(40.7931670117623, -73.97369969328)"
BAIT,4525,PO53174,4,1011660151,1,01166,0151,230,WEST 75 STREET,10023,989285,223900,40.7812285446283,-73.981819362407,Manhattan,03/02/2010 01:02:19 PM,Bait applied,03/03/2010 10:07:15 AM,"(40.7812285446283, -73.981819362407)"
BAIT,4529,PO33563,3,1015440036,1,01544,0036,336,EAST 82 STREET,10028,997359,221589,40.7748771726907,-73.9526698596155,Manhattan,03/02/2010 10:59:29 AM,Bait applied,03/03/2010 10:08:15 AM,"(40.7748771726907, -73.9526698596155)"
BAIT,4530,PO15935,4,3012000005,3,01200,0005,1317,BEDFORD AVENUE,11216,997419,186397,40.6782898756811,-73.9525269252779,Brooklyn,02/24/2010 01:08:14 PM,Bait applied,03/04/2010 02:02:08 PM,"(40.6782898756811, -73.9525269252779)"
BAIT,4531,PO15895,4,3017500045,3,01750,0045,389,WILLOUGHBY AVENUE,11205,996701,191825,40.6931894923453,-73.9551056079658,Brooklyn,02/24/2010 11:00:42 AM,Bait applied,03/02/2010 04:04:07 PM,"(40.6931894923453, -73.9551056079658)"
BAIT,4532,PO32022,4,3019410018,3,01941,0018,486,DE KALB AVENUE,11205,996144,190870,40.6905690109454,-73.9571159781466,Brooklyn,02/24/2010 11:34:06 AM,Bait applied,03/02/2010 04:04:29 PM,"(40.6905690109454, -73.9571159781466)"
BAIT,4534,PO32023,4,3019410028,3,01941,0028,254,SKILLMAN STREET,11205,996290,190815,40.6904178516386,-73.9565895838702,Brooklyn,02/24/2010 10:35:03 AM,Bait applied,03/04/2010 01:56:21 PM,"(40.6904178516386, -73.9565895838702)"
BAIT,4535,PO32025,4,3019410029,3,01941,0029,256,SKILLMAN STREET,11205,996328,190801,40.690379373198,-73.9564525769674,Brooklyn,02/24/2010 10:19:13 AM,Bait applied,03/02/2010 04:03:52 PM,"(40.690379373198, -73.9564525769674)"
BAIT,4536,PO21033,4,3019420008,3,01942,0008,271,SKILLMAN STREET,11205,996394,190704,40.6901130409568,-73.9562147489989,Brooklyn,02/24/2010 09:47:38 AM,Bait applied,03/02/2010 04:04:42 PM,"(40.6901130409568, -73.9562147489989)"
BAIT,4537,PO21032,4,3019420009,3,01942,0009,269,SKILLMAN STREET,11205,996392,190718,40.6901514703725,-73.9562219359458,Brooklyn,02/24/2010 10:03:04 AM,Bait applied,03/04/2010 01:56:05 PM,"(40.6901514703725, -73.9562219359458)"
BAIT,4540,PO18480,4,3019900048,3,01990,0048,179,PUTNAM AVENUE,11216,996753,188289,40.6834839375053,-73.9549246444145,Brooklyn,02/24/2010 01:33:29 PM,Bait applied,03/02/2010 04:05:05 PM,"(40.6834839375053, -73.9549246444145)"
BAIT,4541,PO16022,4,3021150005,3,02115,0005,700,FULTON STREET,11217,991485,189239,40.6860973363635,-73.9739186133814,Brooklyn,02/24/2010 02:09:55 PM,Bait applied,03/02/2010 04:05:20 PM,"(40.6860973363635, -73.9739186133814)"
BAIT,4544,PO27903,5,5000450023,5,00045,0023,80,TAFT AVENUE,10301,960408,172735,40.6407621558241,-74.0859087084722,Staten Island,03/02/2010 12:54:43 PM,Bait applied,03/03/2010 08:09:46 AM,"(40.6407621558241, -74.0859087084722)"
BAIT,4545,PO29997,5,5001050004,5,00105,0004,276,CORSON AVENUE,10301,960012,171172,40.6364709820219,-74.0873299802023,Staten Island,03/02/2010 01:47:16 PM,Bait applied,03/03/2010 08:16:18 AM,"(40.6364709820219, -74.0873299802023)"
BAIT,4546,PO42225,5,5016850090,5,01685,0090,2220,FOREST AVENUE,10303,938788,167725,40.6269325642786,-74.1637920149316,Staten Island,03/02/2010 11:44:52 AM,Bait applied,03/03/2010 08:13:06 AM,"(40.6269325642786, -74.1637920149316)"
BAIT,4548,PO20742,5,5044720001,5,04472,0001,3161,AMBOY ROAD,10306,947432,144662,40.5636696539317,-74.1325248204575,Staten Island,03/02/2010 10:04:38 AM,Bait applied,03/03/2010 08:13:15 AM,"(40.5636696539317, -74.1325248204575)"
BAIT,4549,PO25793,5,5061450300,5,06145,0300,655,ROSSVILLE AVENUE,10309,926343,137030,40.5426021681885,-74.2083471249795,Staten Island,03/02/2010 10:32:06 AM,Bait applied,03/03/2010 08:12:48 AM,"(40.5426021681885, -74.2083471249795)"
BAIT,4553,PO43345,3,3052400017,3,05240,0017,1170,OCEAN AVENUE,11230,995923,170222,40.6338889052287,-73.9579435891329,Brooklyn,03/02/2010 01:45:11 PM,Bait applied,03/03/2010 09:32:33 AM,"(40.6338889052287, -73.9579435891329)"
