"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-04","5.1"," 0941"," 0955","0.8","0.0","0.0",,"12.8","6.7","  160","  160","10.7","13.4",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-05","10.3"," 0457"," 0504","2.0","0.0","0.0",,"11.7","5.6","  190","  190","14.8","18.3",,"    1",,,,,,,,"    1","    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-06","6.2"," 1510"," 0148","1.5","0.0","0.0",,"13.3","2.8","  280","  300","11.2","16.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-07","3.5"," 1018"," 0945","0.0","0.0","0.0",,"9.4","3.9","   40","   20","6.7","8.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-08","2.9"," 1323"," 1404","0.0","0.0","0.0",,"10.0","3.9","  120","  130","7.2","8.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-09","3.4"," 1814"," 1448","0.0","0.0","0.0",,"12.2","3.3","  150","  180","5.8","6.7","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-10","3.3"," 2058"," 2057","0.0","0.0","0.0",,"11.7","5.0","  170","  170","8.0","10.3",,"    1",,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-11","4.6"," 1827"," 1816","0.0","0.0","0.0",,"16.1","2.8","  200","  200","8.9","10.7",,"    1",,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-12","7.2"," 2336"," 2355","17.5","0.0","0.0",,"20.0","7.8","  100","   80","14.8","19.2","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-13","4.8"," 0127"," 0120","12.7","0.0","0.0",,"12.8","7.2","   90","   80","15.6","21.5","    1",,"    1",,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-14","4.2"," 1214"," 1011","0.0","0.0","0.0",,"20.6","9.4","  340","  350","7.6","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-15","6.1"," 1442"," 0207","0.0","0.0","0.0",,"13.3","5.0","  130","   10","8.9","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-16","9.8"," 2315"," 1751","31.8","0.0","0.0",,"13.9","5.0","  160","  110","14.8","20.1","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-17","8.1"," 0006"," 0007","1.3","0.0","0.0",,"16.1","8.9","  160","  170","15.6","21.0","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-18","4.2"," 1403"," 0801","0.0","0.0","0.0",,"17.2","8.9","  160","  270","9.4","13.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-19","3.8"," 1817"," 1822","0.3","0.0","0.0",,"12.8","8.3","  100","  100","8.9","10.7",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-20","2.6"," 0207"," 0214","0.0","0.0","0.0",,"16.1","7.8","   60","   70","7.2","8.0","    1",,,,,,,"    1",,,"    1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-21","8.6"," 1409"," 1327","0.0","0.0","0.0",,"16.7","5.6","  330","  330","14.8","18.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-22","4.6"," 0826"," 0825","0.0","0.0","0.0",,"11.1","3.9","   50","   50","8.0","9.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-23","5.0"," 1154"," 0803","24.1","0.0","0.0",,"11.7","6.7","  190","  130","9.4","12.5","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-24","2.8"," 1522"," 1551","10.2","0.0","0.0",,"23.3","10.6","  170","  170","8.0","9.8","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-25","2.5"," 1554"," 1545","0.0","0.0","0.0",,"21.7","11.7","  140","  130","8.9","10.7",,"    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-26","6.8"," 1720"," 1559","0.0","0.0","0.0",,"20.6","11.7","  180","  180","13.4","17.0",,"    1",,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-27","8.2"," 2249"," 2324","0.0","0.0","0.0",,"17.8","12.2","  180","  200","13.4","17.0",,"    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-28","8.5"," 1212"," 1211","2.8","0.0","0.0",,"17.8","12.8","  180","  180","16.5","21.0",,"    1","    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-29","6.2"," 1737"," 1737","0.0","0.0","0.0",,"21.7","11.1","  270","  280","10.3","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-04-30","4.7"," 1411"," 1444","0.0","0.0","0.0",,"18.9","10.0","   30","   20","8.9","11.6",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-01","4.0"," 1753"," 1824","0.0","0.0","0.0",,"17.8","9.4","  150","  140","6.7","8.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-02","3.6"," 1652"," 1723","0.0","0.0","0.0",,"15.0","9.4","  170","  170","8.0","9.4",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-03","5.5"," 1855"," 2040","0.0","0.0","0.0",,"18.9","11.7","  180","  190","11.6","14.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-04","5.5"," 1942"," 1947","14.7","0.0","0.0",,"17.8","8.9","  320","  310","10.3","14.3","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-05","7.2"," 1532"," 1321","0.0","0.0","0.0",,"18.9","8.3","  310","  320","13.9","17.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-06","6.2"," 1646"," 1749","0.0","0.0","0.0",,"19.4","8.3","  190","  190","13.9","16.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-07","4.6"," 1633"," 1638","0.0","0.0","0.0",,"21.1","9.4","  310","  310","11.6","14.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-08","3.3"," 1855"," 1855","0.0","0.0","0.0",,"23.3","11.1","  110","  110","7.6","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-09","5.6"," 1515"," 1526","0.0","0.0","0.0",,"21.7","12.2","  360","  340","11.6","14.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-10","5.3"," 1027"," 1218","0.0","0.0","0.0",,"23.3","11.7","  350","  350","9.4","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-11","4.7"," 0749"," 0748","0.0","0.0","0.0",,"21.7","11.1","   40","   40","9.8","12.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-12","3.5"," 2130",,"0.0","0.0","0.0",,"20.0","10.6","  150",,"6.7",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-13","2.9"," 1744"," 1742","0.0","0.0","0.0",,"17.2","10.0","  150","  160","5.8","6.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-14","3.6"," 1202"," 1202","0.0","0.0","0.0",,"17.8","12.8","  180","  180","6.3","7.6",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-15","5.0"," 0950"," 1005","1.5","0.0","0.0",,"19.4","15.0","  170","  170","8.0","10.7","    1","    1",,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-16","4.8"," 0844"," 0842","0.5","0.0","0.0",,"16.7","13.9","  100","  100","10.3","13.4","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-17","6.5"," 1752"," 1756","25.7","0.0","0.0",,"18.3","11.7","   90","   90","11.2","14.3","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-18","6.8"," 1527"," 1525","22.6","0.0","0.0",,"22.2","15.6","  120","  120","10.7","14.8","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-19","2.9"," 1257"," 1250","0.0","0.0","0.0",,"22.8","15.0","  150","  140","6.7","8.0","    1","    1",,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-20","2.2"," 1153"," 1152","1.0","0.0","0.0",,"18.3","13.3","  200","  200","5.4","6.3","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-21","2.5"," 1712"," 0908","0.8","0.0","0.0",,"22.2","12.2","  110","   30","5.8","7.2","    1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-22","4.7"," 2134"," 2133","0.0","0.0","0.0",,"13.9","12.2","  110","  110","6.7","8.0","    1",,,,,,,,,,"    1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-23","4.9"," 2039"," 2024","2.5","0.0","0.0",,"17.2","12.8","  180","  170","8.9","11.2","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-24","3.6"," 1342"," 0949","0.0","0.0","0.0",,"27.8","16.1","  240","  240","8.0","10.3","    1","    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-25","3.1"," 1552"," 1153","0.0","0.0","0.0",,"26.1","17.2","  170","  200","6.3","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-26","3.3"," 2118"," 1305","0.0","0.0","0.0",,"22.2","16.1","  170","  130","6.7","9.4","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-27","5.2"," 1830"," 1905","0.0","0.0","0.0",,"25.6","16.7","  180","  180","11.2","13.9","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-28","4.5"," 1356"," 1633","0.0","0.0","0.0",,"25.0","17.8","  180","  170","9.4","11.2","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-29","4.7"," 1641"," 1641","0.0","0.0","0.0",,"25.0","18.3","  180","  180","9.8","13.0",,"    1",,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-30","2.8"," 0554"," 0553","10.9","0.0","0.0",,"30.0","18.9","  280","  270","8.9","11.6","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-05-31","3.4"," 1629"," 1628","0.0","0.0","0.0",,"30.6","19.4","  120","  120","7.2","8.9","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-01","5.8"," 1657"," 1656","0.0","0.0","0.0",,"29.4","19.4","  210","  200","11.2","13.9",,"    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-02","8.2"," 1359"," 1438","0.0","0.0","0.0",,"27.8","17.2","  320","  330","14.8","17.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-03","6.8"," 1518"," 1120","0.0","0.0","0.0",,"25.6","14.4","  350","  320","11.6","14.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-04","4.1"," 1432"," 1355","0.0","0.0","0.0",,"25.6","13.3","  300","  300","9.8","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-05","3.5"," 0028"," 2354","0.0","0.0","0.0",,"19.4","13.3","  100","   90","7.2","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-06","2.9"," 1955"," 1954","0.0","0.0","0.0",,"27.2","15.0","  210","  210","5.8","7.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-07","4.7"," 1421"," 1421","0.0","0.0","0.0",,"31.7","17.2","  230","  240","9.8","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-08","3.7"," 1755",,"0.0","0.0","0.0",,"31.7","20.0","  200",,"7.6",,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-09","3.7"," 1735"," 1735","11.2","0.0","0.0",,"33.9","20.0","   10","   10","13.4","17.4","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-10","3.8"," 0028"," 0027","0.0","0.0","0.0",,"28.9","20.0","  200","  190","7.2","9.4","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-11","4.7"," 0924"," 1024","7.6","0.0","0.0",,"20.6","16.1","  100","  100","8.0","10.3","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-12","3.9"," 0246"," 0242","6.4","0.0","0.0",,"21.7","14.4","   40","   40","7.2","9.4","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-13","4.0"," 1724"," 1749","1.3","0.0","0.0",,"24.4","16.1","  310","  300","7.6","10.3","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-14","3.8"," 1200"," 1200","1.5","0.0","0.0",,"21.1","15.0","  130","  140","7.6","9.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-15","3.6"," 1600"," 1600","0.0","0.0","0.0",,"28.9","13.3","  330","  340","8.0","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-16","4.6"," 1933"," 1927","0.0","0.0","0.0",,"28.9","16.7","  190","  180","9.8","12.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-17","3.8"," 1525"," 1523","23.6","0.0","0.0",,"26.1","18.3","  260","  260","10.3","13.0","    1",,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-18","2.7"," 1255"," 1257","0.0","0.0","0.0",,"28.9","17.8","  200","  190","8.0","9.8","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-19","2.7"," 1148"," 1147","0.0","0.0","0.0",,"28.3","19.4","   20","   10","6.3","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-20","3.6"," 1817"," 1852","0.0","0.0","0.0",,"25.0","18.3","  190","  200","7.2","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-21","4.6"," 1918"," 1920","0.0","0.0","0.0",,"26.7","20.0","  190","  190","8.0","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-22","3.0"," 1418"," 1413","0.3","0.0","0.0",,"26.1","20.0","  140","  130","7.2","9.4","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-23","3.2"," 1007"," 1028","0.3","0.0","0.0",,"22.8","19.4","  120","  110","8.0","9.8","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-24","4.3"," 0950"," 0948","0.0","0.0","0.0",,"21.7","18.3","  110","  110","8.0","11.2","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-25","3.8"," 1547"," 1836","0.0","0.0","0.0",,"26.1","18.9","  170","  190","8.0","9.8","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-26","4.1"," 1421"," 1427","0.0","0.0","0.0",,"28.3","20.0","  240","  230","8.9","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-27","3.0"," 1715"," 1713","0.0","0.0","0.0",,"27.8","18.9","  180","  180","6.7","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-28","3.5"," 1333"," 1325","0.0","0.0","0.0",,"28.3","22.2","  170","  180","7.2","9.4","    1",,,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-29","5.0"," 2359"," 2312","1.0","0.0","0.0",,"30.6","22.2","  330","  320","10.3","13.4","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-06-30","5.5"," 0002"," 1244","0.0","0.0","0.0",,"29.4","19.4","  340","  220","10.7","14.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-01","2.9"," 1313"," 1530","0.0","0.0","0.0",,"29.4","17.2","   10","  210","8.0","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-02","3.3"," 1832"," 1832","0.0","0.0","0.0",,"30.0","19.4","  180","  180","7.2","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-03","3.0"," 0603"," 0602","5.8","0.0","0.0",,"25.6","21.1","  250","  240","7.6","9.4","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-04","3.2"," 1852"," 1852","0.0","0.0","0.0",,"30.0","20.6","  310","  310","7.6","8.9","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-05","4.5"," 1430"," 1204","0.0","0.0","0.0",,"32.8","21.1","  200","  300","8.9","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-06","4.2"," 1430"," 1429","0.0","0.0","0.0",,"30.0","21.7","  190","  190","10.7","13.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-07","3.5"," 1549"," 1548","2.3","0.0","0.0",,"33.3","22.8","  340","  340","10.7","12.5",,,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-08","2.8"," 2327"," 2314","14.7","0.0","0.0",,"27.8","21.1","   60","   60","6.7","8.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-09","4.1"," 1849"," 1702","0.0","0.0","0.0",,"32.8","21.1","  340","  330","7.6","10.7","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-10","3.1"," 1519"," 1205","0.0","0.0","0.0",,"27.8","20.0","  150","  170","6.3","7.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-11","5.7"," 1700"," 1631","0.0","0.0","0.0",,"31.1","22.2","  200","  180","10.7","13.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-12","6.1"," 9999"," 1453","0.0","0.0","0.0",,"36.7","25.0","  310","  290","9.4","14.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-13","6.4"," 1845"," 1844","1.5","0.0","0.0",,"31.7","21.1","  310","  310","16.5","22.8",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-14","6.4"," 0023"," 0022","0.0","0.0","0.0",,"29.4","18.9","  350","  350","11.2","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-15","4.7"," 1714"," 2156","0.0","0.0","0.0",,"30.0","20.0","  190","  190","7.6","9.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-16","4.6"," 1539"," 1538","0.0","0.0","0.0",,"31.7","20.6","  190","  190","9.4","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-17","5.9"," 1836"," 1805","0.0","0.0","0.0",,"30.6","21.1","  190","  190","10.3","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-18","5.1"," 1152"," 1152","0.0","0.0","0.0",,"34.4","22.2","  240","  240","9.4","10.7",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-19","2.5"," 2028",,"0.0","0.0","0.0",,"33.9","23.9","  360",,"4.9",,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-20","3.2"," 0934"," 1641","0.0","0.0","0.0",,"29.4","22.8","  160","  160","6.7","7.6","    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2011-07-21","6.2"," 1729"," 1729","0.0","0.0","0.0",,"31.1","22.8","  190","  190","12.5","14.8","    1","    1",,,,,,"    1",,,"    1",,,,,,,,
